age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18,2,226956,4,9,4,7,3,4,0,0,0,30,0,<=50K
47,2,51835,6,15,2,9,5,4,0,0,1902,60,16,>50K
50,0,251585,2,13,0,3,1,4,1,0,0,55,39,>50K
47,3,109832,4,9,0,3,1,4,1,0,0,60,39,<=50K
43,2,237993,7,10,2,12,0,4,1,0,0,40,39,>50K
35,2,56352,1,11,2,7,0,4,1,0,0,40,33,<=50K
41,2,147372,4,9,2,0,0,4,1,0,0,48,39,<=50K
30,2,188146,4,9,2,6,0,4,1,5013,0,40,39,<=50K
30,2,59496,2,13,2,11,0,4,1,2407,0,40,39,<=50K
48,2,149640,4,9,2,13,0,4,1,0,0,40,39,<=50K
42,2,116632,3,16,2,9,0,4,1,0,0,45,39,>50K
29,2,105598,7,10,0,12,1,4,1,0,0,58,39,<=50K
36,2,155537,4,9,2,2,0,4,1,0,0,40,39,<=50K
28,2,183175,7,10,0,0,1,4,0,0,0,40,39,<=50K
53,2,169846,4,9,2,0,5,4,0,0,0,40,39,>50K
49,3,191681,7,10,2,3,0,4,1,0,0,50,39,>50K
25,6,200681,7,10,4,14,3,4,1,0,0,40,39,<=50K
19,2,101509,7,10,4,9,3,4,1,0,0,32,39,<=50K
31,2,309974,2,13,5,11,3,2,0,0,0,40,39,<=50K
23,2,211678,7,10,4,6,1,4,1,0,0,40,39,<=50K
27,2,213921,4,9,4,7,3,4,1,0,0,40,26,<=50K
40,2,32214,0,12,2,0,0,4,1,0,0,40,39,<=50K
18,2,446839,4,9,4,11,1,4,1,0,0,30,39,<=50K
52,2,276515,2,13,2,7,0,4,1,0,0,40,5,<=50K
46,2,51618,4,9,2,7,5,4,0,0,0,40,39,<=50K
59,2,159937,4,9,2,11,0,4,1,0,0,48,39,<=50K
53,2,346253,4,9,0,11,3,4,0,0,0,35,39,<=50K
49,1,268234,4,9,2,10,0,4,1,0,0,40,39,>50K
33,2,202051,5,14,2,9,0,4,1,0,0,50,39,<=50K
43,0,410867,3,16,4,9,1,4,0,0,0,50,39,>50K
57,2,249977,1,11,2,9,0,4,1,0,0,40,39,<=50K
37,2,286730,7,10,0,2,4,4,0,0,0,40,39,<=50K
30,2,117747,4,9,2,11,5,1,0,0,1573,35,0,<=50K
34,1,226296,2,13,2,10,0,4,1,0,0,40,39,>50K
29,1,115585,7,10,4,5,1,4,1,0,0,50,39,<=50K
48,4,191277,3,16,2,9,0,4,1,0,1902,60,39,>50K
37,2,202683,7,10,2,11,0,4,1,0,0,48,39,>50K
48,2,171095,0,12,0,3,4,4,0,0,0,40,9,<=50K
32,0,249409,4,9,4,7,3,2,1,0,0,40,39,<=50K
47,4,149116,5,14,4,9,1,4,0,0,0,50,39,<=50K
20,2,188300,7,10,4,12,3,4,0,0,0,40,39,<=50K
29,2,103432,4,9,4,2,1,4,1,0,0,40,39,<=50K
32,3,317660,4,9,2,2,0,4,1,7688,0,40,39,>50K
31,1,189265,4,9,4,0,1,4,0,0,0,40,39,<=50K
42,2,124692,4,9,2,5,0,4,1,0,0,40,39,<=50K
24,2,432376,2,13,4,11,2,4,1,0,0,40,39,<=50K
38,2,65324,6,15,2,9,0,4,1,0,0,40,39,>50K
56,4,335605,4,9,2,7,0,4,1,0,1887,50,2,>50K
36,2,102864,4,9,4,6,3,4,0,0,0,40,39,<=50K
56,3,303090,7,10,2,11,0,4,1,0,0,50,39,<=50K
49,1,197371,1,11,2,2,0,2,1,0,0,40,39,>50K
55,2,247552,7,10,2,11,0,4,1,0,0,56,39,<=50K
22,2,102632,4,9,4,2,1,4,1,0,0,41,39,<=50K
21,2,199915,7,10,4,7,3,4,0,0,0,40,39,<=50K
40,2,118853,2,13,2,3,0,4,1,0,0,60,39,<=50K
30,2,77143,2,13,4,3,3,2,1,0,0,40,11,<=50K
29,5,267989,2,13,2,9,0,4,1,0,0,50,39,>50K
19,2,301606,7,10,4,7,3,2,1,0,0,35,39,<=50K
47,2,287828,2,13,2,3,5,4,0,0,0,40,39,>50K
31,2,114937,0,12,2,0,0,4,1,0,0,40,39,>50K
35,6,129305,4,9,2,14,0,4,1,0,0,40,39,<=50K
39,2,365739,7,10,0,2,1,4,1,0,0,40,39,<=50K
28,2,69621,0,12,4,11,1,4,0,0,0,60,39,<=50K
24,2,43323,4,9,4,7,1,4,0,0,1762,40,39,<=50K
38,4,120985,4,9,2,2,0,4,1,4386,0,35,39,<=50K
37,2,254202,2,13,2,11,0,4,1,0,0,50,39,<=50K
46,2,146195,0,12,0,12,1,2,0,0,0,36,39,<=50K
38,0,125933,5,14,2,9,0,4,1,0,0,40,20,>50K
43,4,56920,4,9,2,2,0,4,1,0,0,60,39,<=50K
27,2,163127,1,11,2,0,5,4,0,0,0,35,39,<=50K
49,2,81973,7,10,2,2,0,1,1,0,0,40,39,>50K
61,3,66614,4,9,2,2,0,4,1,0,0,40,39,<=50K
27,2,232782,7,10,4,11,3,4,0,0,0,40,39,<=50K
19,2,316868,7,10,4,7,3,4,1,0,0,30,26,<=50K
45,2,196584,1,11,4,9,1,4,0,0,1564,40,39,>50K
70,2,105376,7,10,4,12,2,4,1,0,0,40,39,<=50K
31,2,185814,4,9,4,13,4,2,0,0,0,30,39,<=50K
43,6,174662,7,10,0,14,1,4,0,0,0,40,39,<=50K
47,1,186009,7,10,0,0,4,4,0,0,0,38,26,<=50K
34,2,198183,4,9,4,0,1,4,0,0,0,40,39,<=50K
33,2,163003,2,13,4,3,2,1,0,0,0,40,30,<=50K
21,2,296158,4,9,4,2,3,4,1,0,0,35,39,<=50K
52,6,252903,4,9,0,14,1,4,1,0,0,45,39,>50K
48,2,187715,4,9,2,2,0,4,1,0,0,46,39,<=50K
23,2,214542,2,13,4,5,1,4,1,0,0,40,39,<=50K
29,2,191535,4,9,0,2,1,4,1,0,0,60,39,<=50K
42,2,228456,2,13,5,7,2,2,1,0,0,50,39,<=50K
25,2,252752,4,9,4,7,4,4,0,0,0,40,39,<=50K
44,3,78374,5,14,0,3,4,1,0,0,0,40,39,<=50K
28,2,88419,4,9,4,3,1,1,0,0,0,40,9,<=50K
45,4,201080,5,14,2,11,0,4,1,0,0,40,39,>50K
36,2,207157,7,10,0,7,4,4,0,0,0,40,26,<=50K
39,0,235485,0,12,4,3,1,4,1,0,0,42,39,<=50K
46,5,102628,5,14,6,10,4,4,1,0,0,40,39,<=50K
27,2,124953,4,9,4,7,1,4,1,0,1980,40,39,<=50K
28,5,175325,4,9,2,10,0,4,1,0,0,40,39,<=50K
51,2,96062,7,10,2,11,0,4,1,0,1977,40,39,>50K
27,2,428030,2,13,4,2,1,4,1,0,0,50,39,<=50K
28,5,149624,2,13,2,9,0,4,1,0,0,40,39,>50K
21,2,312956,4,9,4,2,3,2,1,0,0,40,39,<=50K
34,2,483777,4,9,4,5,1,2,1,0,0,40,39,<=50K
44,1,181344,7,10,2,3,0,2,1,0,0,38,39,>50K
43,2,114580,7,10,0,0,1,4,0,0,0,40,39,<=50K
37,0,29054,7,10,2,0,0,4,1,0,0,42,39,>50K
34,2,304030,4,9,2,0,0,2,1,0,0,40,39,<=50K
41,4,143129,2,13,0,3,1,4,0,0,0,40,39,<=50K
53,6,135105,2,13,0,14,1,4,0,0,0,50,39,<=50K
31,2,99928,5,14,2,9,5,4,0,0,0,50,39,<=50K
24,2,159567,7,10,2,6,0,4,1,0,0,40,39,<=50K
47,2,120939,7,10,2,12,0,4,1,0,0,45,39,<=50K
36,2,99374,7,10,0,2,1,4,1,0,0,40,39,<=50K
35,2,138992,5,14,2,9,2,4,1,7298,0,40,39,>50K
24,4,32921,4,9,4,11,1,4,1,0,0,40,39,<=50K
26,2,397317,5,14,4,9,1,4,0,0,1876,40,39,<=50K
19,6,170653,4,9,4,14,3,4,1,0,0,40,22,<=50K
51,2,259323,2,13,2,3,0,4,1,0,0,50,39,>50K
42,1,254817,7,10,4,9,1,4,0,0,1340,40,39,<=50K
37,5,48211,4,9,0,0,4,4,0,0,0,35,39,<=50K
36,2,128757,2,13,2,7,0,2,1,7298,0,36,39,>50K
35,2,36270,4,9,0,2,1,4,1,0,0,60,39,<=50K
44,1,160943,4,9,2,13,0,2,1,0,0,40,39,<=50K
37,2,208358,4,9,2,2,0,4,1,0,0,40,39,>50K
35,2,153790,7,10,4,11,1,0,0,0,0,40,39,<=50K
60,2,85815,4,9,2,2,0,1,1,0,0,40,39,<=50K
50,2,313321,0,12,0,11,1,4,0,0,0,40,39,<=50K
38,2,182609,2,13,2,11,0,4,1,0,0,50,31,<=50K
45,2,109434,2,13,2,9,0,4,1,0,0,55,39,<=50K
31,2,197860,7,10,2,5,0,4,1,0,0,40,39,<=50K
18,2,243313,4,9,4,11,3,4,0,0,0,40,39,<=50K
66,4,167687,4,9,2,4,0,4,1,1409,0,50,39,<=50K
65,2,176796,4,9,0,0,1,4,0,0,0,40,39,<=50K
41,2,130408,4,9,0,11,4,2,0,0,0,38,39,<=50K
25,2,159732,7,10,4,0,1,4,1,0,0,42,39,<=50K
33,2,110978,7,10,0,2,2,3,0,0,0,40,39,<=50K
28,2,76714,6,15,4,9,1,4,1,0,0,55,39,>50K
59,5,268700,4,9,2,7,0,4,1,0,0,40,39,<=50K
40,5,170525,7,10,4,0,1,4,0,0,0,38,39,<=50K
41,2,180138,2,13,2,3,0,4,1,0,0,50,20,>50K
23,2,115458,4,9,4,13,3,4,1,0,0,40,39,<=50K
40,2,347890,2,13,2,9,0,4,1,0,0,40,39,>50K
24,5,273905,0,12,2,10,0,4,1,0,0,50,39,<=50K
38,2,179488,7,10,0,2,1,4,1,0,1741,40,39,<=50K
56,2,203580,4,9,2,0,0,4,1,0,0,35,0,<=50K
58,2,236596,4,9,2,0,0,4,1,0,0,45,39,>50K
32,2,183916,4,9,4,7,1,4,0,0,0,34,39,<=50K
40,2,207578,0,12,2,12,0,4,1,0,1977,60,39,>50K
45,2,153141,4,9,2,0,0,4,1,0,0,40,0,<=50K
41,2,112763,6,15,2,9,5,4,0,0,0,40,39,>50K
42,2,390781,2,13,2,0,5,2,0,0,0,40,39,<=50K
19,1,27382,7,10,4,0,3,4,1,0,0,40,39,<=50K
42,4,303044,4,9,2,4,0,1,1,0,0,40,1,>50K
20,2,117789,4,9,4,7,3,4,0,0,0,40,39,<=50K
32,2,172579,4,9,5,7,1,4,0,0,0,30,39,<=50K
45,2,187666,1,11,6,3,1,4,0,0,0,45,39,<=50K
36,2,150042,2,13,0,9,3,4,0,0,0,40,39,<=50K
45,2,98092,4,9,2,11,0,4,1,0,0,60,39,<=50K
59,2,146013,7,10,2,11,0,4,1,4064,0,40,39,<=50K
64,2,21174,4,9,2,3,0,4,1,0,0,40,39,>50K
33,2,185480,2,13,4,9,1,4,0,0,0,45,39,<=50K
33,2,222205,4,9,2,2,5,4,0,0,0,40,39,>50K
61,2,69867,4,9,2,3,0,4,1,0,0,40,39,>50K
27,1,209109,5,14,4,9,3,4,1,0,0,35,39,<=50K
30,2,70377,4,9,0,9,3,4,0,0,0,40,39,<=50K
43,2,477983,4,9,2,5,0,2,1,0,0,40,39,<=50K
44,2,170924,7,10,2,2,0,4,1,7298,0,40,39,>50K
35,2,190174,7,10,4,3,1,4,0,0,0,40,39,<=50K
25,2,193787,7,10,4,12,3,4,0,0,0,40,39,<=50K
24,2,279472,7,10,2,6,5,4,0,7298,0,48,39,>50K
42,1,97688,7,10,2,2,0,4,1,5178,0,40,39,>50K
34,2,175413,0,12,0,11,4,2,0,0,0,45,39,<=50K
60,2,173960,2,13,0,9,1,4,0,0,0,42,39,<=50K
21,2,205759,4,9,4,5,3,4,1,0,0,40,39,<=50K
41,2,220531,6,15,2,9,0,4,1,0,0,60,39,>50K
50,2,176609,7,10,0,7,1,4,1,0,0,45,39,<=50K
25,2,371987,2,13,4,3,1,4,0,0,0,40,39,<=50K
36,2,200352,2,13,2,9,0,4,1,0,0,45,39,<=50K
31,2,127595,4,9,0,9,1,4,0,0,0,40,39,<=50K
29,1,220419,2,13,4,10,1,4,1,0,0,56,39,<=50K
21,2,231931,7,10,4,11,3,4,1,0,0,45,39,<=50K
27,2,248402,2,13,4,12,4,2,0,0,0,40,39,<=50K
37,3,57424,2,13,0,11,1,4,0,0,0,60,39,<=50K
39,6,157443,5,14,2,14,5,1,0,3464,0,40,0,<=50K
24,2,278130,4,9,4,2,3,4,1,0,0,40,39,<=50K
48,2,146268,2,13,2,0,0,4,1,7688,0,40,39,>50K
31,2,217460,4,9,2,13,0,4,1,0,0,45,39,>50K
55,2,238638,4,9,2,11,0,4,1,4386,0,40,39,>50K
24,2,303296,7,10,2,0,5,1,0,0,0,40,25,<=50K
43,2,173321,4,9,0,0,1,4,0,0,0,40,39,<=50K
26,2,193945,0,12,4,12,1,4,1,0,0,45,39,<=50K
46,2,83082,0,12,4,9,1,4,0,0,0,33,39,<=50K
35,2,193815,0,12,2,0,0,4,1,0,0,40,39,>50K
41,3,34987,7,10,2,4,0,4,1,0,0,54,39,>50K
26,2,59306,2,13,4,11,1,4,1,0,0,40,39,<=50K
34,2,142897,5,14,2,3,0,1,1,7298,0,35,36,>50K
36,4,205607,2,13,0,9,1,2,0,0,0,40,39,>50K
24,2,191954,7,10,4,6,1,4,1,0,0,40,39,<=50K
29,2,423158,7,10,4,12,1,4,0,0,0,40,39,<=50K
39,4,174308,4,9,2,3,0,4,1,0,0,40,39,<=50K
43,2,50356,7,10,2,2,0,4,1,0,1485,50,39,<=50K
35,2,186110,4,9,0,13,1,4,1,0,0,45,39,<=50K
63,4,78383,4,9,2,4,0,4,1,0,0,45,39,<=50K
43,2,187728,7,10,2,9,5,4,0,0,1887,50,39,>50K
58,4,321171,4,9,2,5,0,4,1,0,0,40,39,<=50K
66,2,127921,4,9,4,13,1,4,1,2050,0,55,39,<=50K
41,2,206565,7,10,4,2,1,2,1,0,0,45,39,<=50K
26,2,224563,2,13,4,0,1,4,1,0,0,40,39,<=50K
47,2,178686,1,11,4,7,1,4,1,0,0,40,39,<=50K
53,2,242606,4,9,2,13,0,4,1,0,0,40,39,<=50K
30,2,94235,4,9,4,2,2,4,1,0,0,40,39,<=50K
49,2,71195,5,14,4,9,1,4,1,0,0,60,39,<=50K
19,2,104112,4,9,4,11,4,2,1,0,0,30,14,<=50K
45,2,261192,4,9,2,7,0,2,1,0,0,40,39,<=50K
26,2,94936,0,12,4,11,1,4,1,0,0,40,39,<=50K
38,2,296478,1,11,2,2,0,4,1,7298,0,40,39,>50K
36,5,119272,4,9,2,10,0,4,1,7298,0,40,39,>50K
22,5,293364,7,10,4,10,3,2,0,0,0,40,39,<=50K
43,4,241895,2,13,4,11,1,4,1,0,0,42,39,<=50K
30,6,151989,1,11,0,14,4,4,0,0,0,40,39,<=50K
33,2,117963,2,13,2,3,0,4,1,0,0,40,39,>50K
26,2,192262,4,9,2,7,0,4,1,0,0,40,39,<=50K
33,2,111363,2,13,2,3,0,4,1,0,0,40,39,>50K
59,6,372020,2,13,2,14,0,4,1,0,0,40,39,>50K
38,0,95432,4,9,2,0,0,4,1,0,0,40,39,>50K
40,2,96129,1,11,2,12,0,4,1,0,0,40,39,>50K
42,2,111949,4,9,2,0,5,4,0,0,0,35,39,<=50K
62,2,270092,5,14,2,9,0,4,1,0,0,40,39,>50K
43,2,180609,2,13,2,13,0,4,1,0,0,45,39,<=50K
43,2,174575,2,13,0,3,1,4,1,0,1564,45,39,>50K
22,2,410439,4,9,3,11,1,4,1,0,0,55,39,<=50K
28,2,92262,4,9,2,2,0,4,1,0,0,40,39,<=50K
56,4,183081,7,10,2,11,0,4,1,0,0,45,39,<=50K
57,2,212448,2,13,0,3,1,4,0,0,0,45,39,>50K
39,2,481060,4,9,0,11,4,4,0,0,0,40,39,<=50K
40,5,184018,1,11,2,6,0,4,1,0,0,38,39,>50K
45,2,256649,4,9,2,6,0,2,1,0,0,40,39,<=50K
44,2,160323,4,9,4,2,1,2,1,0,0,40,39,<=50K
33,2,267404,4,9,2,2,5,4,0,0,0,40,39,<=50K
23,2,35633,7,10,4,11,1,4,1,0,0,40,39,<=50K
46,4,80914,5,14,0,3,1,4,1,0,0,30,39,<=50K
38,2,172927,4,9,2,11,0,4,1,0,0,50,39,<=50K
54,2,174319,4,9,0,13,1,4,1,0,0,40,39,<=50K
25,2,344991,7,10,2,2,0,4,1,0,0,40,39,<=50K
46,2,108699,7,10,0,11,1,4,0,0,0,40,39,<=50K
36,1,117312,7,10,2,13,5,4,0,0,0,40,39,<=50K
29,2,134152,4,9,5,6,1,4,1,0,0,40,39,<=50K
19,2,232392,4,9,4,7,2,4,0,0,0,40,39,<=50K
35,2,220098,4,9,2,7,5,4,0,0,0,40,39,>50K
27,2,301302,2,13,4,2,1,4,1,0,0,50,39,<=50K
46,4,277946,0,12,5,2,1,4,1,0,0,40,39,<=50K
34,5,98101,2,13,2,3,0,4,1,7688,0,45,0,>50K
34,2,196164,4,9,4,7,1,4,0,0,0,35,39,<=50K
44,2,115562,7,10,2,12,0,4,1,0,0,40,39,<=50K
45,2,96975,7,10,0,5,4,4,0,0,0,40,39,<=50K
20,6,137300,4,9,4,14,2,4,0,0,0,35,39,<=50K
25,2,86872,2,13,2,3,0,4,1,0,0,55,39,>50K
52,3,132178,2,13,2,3,0,4,1,0,0,50,39,>50K
20,2,416103,7,10,4,5,3,4,1,0,0,40,39,<=50K
28,2,108574,7,10,4,7,1,4,0,0,0,40,39,<=50K
50,5,288353,2,13,2,10,0,4,1,0,0,40,39,>50K
28,2,110145,4,9,2,0,0,4,1,0,0,40,39,<=50K
28,6,123147,7,10,2,14,5,4,0,0,1887,40,39,>50K
32,2,364657,7,10,2,3,0,4,1,0,0,50,39,<=50K
24,2,241951,4,9,4,5,4,2,0,0,0,40,39,<=50K
33,2,118500,7,10,0,3,4,4,0,0,0,40,39,<=50K
34,5,240283,4,9,0,13,4,4,0,0,0,40,39,<=50K
20,2,61777,7,10,2,11,0,4,1,0,0,30,39,<=50K
32,5,92003,2,13,2,3,5,4,0,0,0,40,39,>50K
29,2,188401,4,9,0,4,1,4,1,0,0,40,39,<=50K
25,2,133373,4,9,2,13,0,4,1,0,0,60,39,<=50K
36,0,255191,5,14,4,9,1,4,1,0,1408,40,39,<=50K
63,3,222289,4,9,2,3,0,4,1,0,0,40,39,>50K
47,1,287480,5,14,2,9,0,4,1,0,0,40,39,<=50K
40,4,204116,2,13,3,9,1,4,0,2174,0,40,39,<=50K
27,2,116358,7,10,4,2,3,1,1,0,1980,40,30,<=50K
33,2,208405,5,14,2,9,0,4,1,0,0,50,39,>50K
34,1,284843,4,9,4,4,1,2,1,594,0,60,39,<=50K
34,1,117018,7,10,4,10,1,4,0,0,0,40,39,<=50K
23,2,81281,7,10,2,0,0,4,1,0,0,40,39,<=50K
42,1,340148,7,10,2,0,5,4,0,0,0,40,39,<=50K
29,2,363425,2,13,4,9,1,4,1,0,0,40,39,<=50K
24,0,191073,4,9,4,1,3,4,1,0,0,40,39,<=50K
44,2,116632,7,10,2,9,0,4,1,0,0,40,39,>50K
20,2,298227,7,10,4,11,1,4,1,0,0,35,39,<=50K
44,2,290521,4,9,6,3,4,2,0,0,0,40,39,<=50K
51,2,56915,4,9,2,2,0,0,1,0,0,40,39,<=50K
20,2,146538,4,9,2,6,0,4,1,0,0,40,39,<=50K
19,2,206399,4,9,4,6,3,2,0,0,0,40,39,<=50K
45,3,197332,7,10,2,2,0,4,1,0,0,55,39,>50K
60,2,245062,4,9,2,2,0,4,1,0,0,40,39,>50K
42,2,197583,0,12,2,3,0,2,1,0,0,40,0,>50K
44,4,234885,4,9,2,11,5,4,0,0,0,40,39,>50K
40,2,72887,1,11,2,6,0,1,1,0,0,40,39,>50K
30,2,180374,4,9,2,3,5,4,0,0,0,40,39,<=50K
38,2,351299,7,10,2,13,0,2,1,0,0,50,39,<=50K
23,2,54012,4,9,2,13,0,4,1,0,0,60,39,<=50K
32,6,115745,7,10,2,14,0,4,1,0,0,40,39,<=50K
44,2,116632,0,12,4,4,3,4,1,0,0,40,39,<=50K
54,1,288825,4,9,2,13,0,2,1,0,0,40,39,<=50K
32,2,132601,2,13,2,9,0,4,1,0,0,50,39,<=50K
37,2,126708,4,9,2,0,5,4,0,0,0,60,39,<=50K
52,2,35598,4,9,0,13,4,4,1,0,0,40,39,<=50K
38,2,33983,7,10,2,13,0,4,1,0,0,40,39,<=50K
49,2,192776,5,14,2,3,0,4,1,0,1977,45,39,>50K
60,2,201965,7,10,4,9,4,4,1,0,0,40,39,>50K
22,6,139883,7,10,4,14,3,4,1,0,0,40,39,<=50K
35,2,285020,4,9,4,2,1,4,1,0,0,40,39,<=50K
30,2,303990,4,9,4,13,1,4,1,0,0,60,39,<=50K
46,2,279196,2,13,4,2,1,4,0,0,0,40,39,<=50K
22,2,281432,7,10,4,5,3,4,1,0,0,30,39,<=50K
23,2,197904,4,9,4,7,4,4,0,0,0,35,39,<=50K
33,2,111746,0,12,2,2,0,4,1,0,0,45,32,<=50K
41,2,193626,4,9,3,2,4,4,0,0,0,40,39,<=50K
59,1,286967,4,9,2,13,0,4,1,0,0,45,39,<=50K
45,1,164427,2,13,0,9,4,4,0,0,0,40,39,<=50K
40,2,347934,4,9,4,7,1,4,0,0,0,35,39,<=50K
46,0,371373,4,9,0,0,1,4,1,0,0,40,39,<=50K
35,2,32220,0,12,4,3,1,4,0,0,0,60,39,<=50K
41,2,343121,4,9,0,0,4,4,0,0,0,36,39,<=50K
20,2,262749,7,10,4,6,3,4,1,0,0,40,39,<=50K
26,2,64293,7,10,4,9,1,4,0,0,0,35,39,<=50K
23,1,324960,4,9,4,4,1,4,1,0,0,40,31,<=50K
62,1,114060,4,9,2,13,0,4,1,0,0,40,39,<=50K
52,2,48925,7,10,2,0,0,4,1,0,0,40,39,<=50K
58,2,180980,7,10,0,7,4,4,0,0,0,42,10,<=50K
25,2,181054,2,13,4,11,1,4,0,0,0,40,39,<=50K
24,2,388093,2,13,4,3,1,2,1,0,0,40,39,<=50K
43,2,112131,7,10,2,3,0,4,1,0,0,40,39,<=50K
39,2,91996,4,9,0,7,4,4,0,0,0,40,39,<=50K
49,2,141944,1,11,3,5,4,4,1,0,1380,42,39,<=50K
32,2,37070,1,11,4,2,1,4,1,0,0,45,39,<=50K
34,2,337587,7,10,2,9,0,4,1,0,0,50,39,>50K
28,2,189346,4,9,0,2,1,4,1,0,0,45,39,<=50K
57,6,222216,1,11,6,14,4,4,0,0,0,38,39,<=50K
21,6,204226,7,10,4,14,4,4,0,0,0,35,39,<=50K
34,2,108116,2,13,2,9,0,4,1,0,0,50,39,>50K
50,2,196232,4,9,2,3,0,4,1,7688,0,50,39,>50K
24,1,248344,7,10,0,5,1,2,1,0,0,50,39,<=50K
37,1,186035,7,10,2,12,0,4,1,0,0,45,39,>50K
44,2,177905,7,10,0,6,4,4,1,0,0,58,39,>50K
28,2,85812,7,10,2,11,5,4,0,0,0,40,39,<=50K
42,2,221172,2,13,2,3,0,4,1,0,0,40,39,>50K
38,4,190387,4,9,2,2,0,4,1,0,0,50,39,<=50K
44,4,202692,5,14,2,9,0,4,1,0,0,40,39,<=50K
26,2,108658,4,9,4,6,1,4,1,0,0,40,39,<=50K
36,2,197202,4,9,2,7,0,2,1,0,0,40,39,<=50K
41,2,101739,0,12,2,3,5,4,0,0,0,50,39,>50K
29,2,102345,1,11,5,2,1,4,1,0,0,40,39,<=50K
31,3,41493,2,13,4,4,1,4,0,0,0,45,39,<=50K
34,6,190027,4,9,4,14,4,2,0,0,0,40,39,<=50K
44,2,210525,7,10,2,13,0,4,1,0,0,40,39,<=50K
29,2,133937,3,16,4,9,3,4,1,0,0,40,39,<=50K
30,2,237903,7,10,4,5,4,4,0,0,0,40,39,<=50K
27,2,163862,4,9,4,13,1,4,1,0,0,40,39,<=50K
27,2,201872,7,10,2,11,0,4,1,0,0,50,39,<=50K
32,2,84179,4,9,4,5,1,4,0,0,0,45,39,<=50K
35,1,233327,7,10,2,10,0,4,1,0,0,40,39,<=50K
21,2,259510,4,9,4,5,3,4,1,0,0,36,39,<=50K
28,2,184831,7,10,4,2,4,4,1,0,0,40,39,<=50K
46,4,245724,7,10,0,3,1,4,1,0,0,50,39,<=50K
36,4,27053,4,9,5,7,4,4,0,0,0,40,39,<=50K
35,2,229328,4,9,2,6,5,2,0,0,0,40,39,<=50K
33,0,319560,1,11,0,2,4,2,0,0,0,40,39,>50K
35,2,54576,4,9,2,6,0,4,1,0,0,40,39,<=50K
34,2,148291,4,9,2,12,5,4,0,0,0,32,39,<=50K
28,2,114053,2,13,4,13,1,4,1,0,0,55,39,<=50K
54,2,212960,2,13,2,11,0,4,1,0,0,35,39,>50K
47,2,264052,7,10,2,9,0,4,1,0,0,50,39,>50K
24,2,82804,4,9,4,5,4,2,0,0,0,40,39,<=50K
52,4,334273,2,13,2,9,0,4,1,0,0,60,39,>50K
20,2,27337,4,9,4,5,3,0,1,0,0,48,39,<=50K
43,3,188436,5,14,2,3,0,4,1,5013,0,45,39,<=50K
29,4,110663,4,9,5,2,1,4,1,0,0,35,39,<=50K
47,2,87490,5,14,0,3,4,4,1,0,0,42,39,<=50K
24,2,354351,4,9,4,2,3,4,1,0,0,40,39,<=50K
51,2,95469,4,9,2,9,0,4,1,0,0,40,39,<=50K
37,2,22463,1,11,2,2,0,4,1,0,1977,40,39,>50K
29,2,350162,2,13,2,3,5,4,1,0,0,40,39,>50K
36,4,28738,0,12,0,11,4,4,0,0,0,35,39,<=50K
58,1,283635,2,13,4,9,1,4,0,0,0,40,39,<=50K
26,4,86646,7,10,2,2,0,4,1,0,0,45,39,<=50K
65,6,195733,7,10,2,14,0,4,1,0,0,30,39,>50K
57,2,69884,4,9,2,11,0,4,1,0,0,40,39,>50K
59,2,199713,4,9,2,2,0,4,1,0,0,40,39,<=50K
27,2,181659,4,9,2,6,0,4,1,0,0,40,39,<=50K
31,4,340939,2,13,4,12,1,4,1,0,0,40,39,<=50K
29,2,34292,7,10,4,0,1,4,1,0,0,60,39,<=50K
42,6,137390,4,9,2,14,0,4,1,0,0,40,39,<=50K
55,6,105138,4,9,2,14,5,1,0,0,0,40,39,<=50K
31,2,168387,2,13,2,9,0,4,1,7688,0,40,2,>50K
23,2,117789,2,13,4,0,3,4,0,0,0,40,39,<=50K
27,2,267147,4,9,4,11,3,4,1,0,0,40,39,<=50K
42,4,214242,6,15,2,9,0,4,1,0,1902,50,39,>50K
25,2,200408,7,10,4,12,1,4,1,2174,0,40,39,<=50K
49,2,136455,2,13,4,9,1,4,0,0,0,45,39,<=50K
32,2,239824,2,13,4,12,1,4,1,0,0,40,39,<=50K
35,4,194404,0,12,4,4,1,4,1,0,0,40,39,<=50K
48,2,45612,4,9,4,0,4,2,0,0,0,37,39,<=50K
51,2,410114,5,14,2,2,0,4,1,0,0,40,39,>50K
29,2,182521,4,9,4,2,1,0,1,0,0,40,39,<=50K
36,1,339772,4,9,5,3,1,2,1,0,0,40,39,<=50K
52,2,200853,5,14,0,9,1,4,0,6849,0,60,39,<=50K
24,2,247564,4,9,4,2,1,4,1,0,0,40,39,<=50K
24,2,249909,4,9,2,5,0,4,1,0,0,50,39,<=50K
26,1,208122,2,13,4,9,3,4,1,1055,0,40,39,<=50K
39,2,207824,4,9,4,5,3,4,1,0,0,60,39,<=50K
30,2,369027,4,9,2,13,0,2,1,0,0,45,39,<=50K
50,4,114117,4,9,2,3,0,4,1,0,0,32,39,<=50K
52,3,51048,2,13,2,11,0,4,1,0,0,55,39,<=50K
29,2,34383,1,11,2,13,0,4,1,0,0,55,39,<=50K
30,2,124187,4,9,4,4,3,2,1,0,0,60,39,<=50K
34,2,153614,4,9,2,11,0,4,1,0,0,45,39,>50K
